26,1,"Computers are the way of the future. I believe that benefit society computers. I believe this because computers enable you to talk to family and friends online. It also gives you thousands of websites to learn valuable information from. Lastly it teached hand-eye coordination. First computers alow you to socialize online. I know @CAPS1 I get home from school I can talk to virtually any friends online. People against computers say it takes away time from interacting with family, however, this is not true. I talk to all of my aunts via facebook and other social websites. Also @CAPS1 my parents are at work the are abile to message me over the computer with out having to go get a phone and call my house. My last reason for this is that it helps me and my friends get intouch easier lets say I'm having a friend come over, but he got sick. He woulden't have to go look up a number and call me, he could just send me a message of the internet. My second reason is that computers help with education. I know that @CAPS1 I'm stuck on a problem at home, I'll just go on the computer and look up the answer. Also, @CAPS1 I have to do projects, the computer is very helpful for me and many other kids, @CAPS1 doing a project, I can't getall of my information from one book so I go on the computer and look up information about the subject. This really improves students grades, because they had more resources and more information to choose from, instead of only the information in the book. My last reason is that using a computer can help with hand-eye coordination. On the computer there are many sites that have very interactive sites the you can really benefit from I know of one website that was able to help me with my fielding in baseball because it had interactive games that would actually help with things is real life, like fielding in baseball. I know there are other websites like this for many other sports like basketball and foot ball. So the computer actually helped with real life activities. To sum it all up I think computers can benefit society a lot. Like being able to communicate with your friends. Also being able to look up school work with. Lastly helping with hand-eye coordination.",8,8,,8
27,1,"Dear @PERSON3 of the @LOCATION1, I strongly believe that computers effect us in a positive way. Computers are advancing and so are their uses, computers are great and are not thought process our they or went to run around outside and play sports. Computers help us find and talk to relatives and friends they allow us to learn different things about farien places. They also are great for research! First and foremost computers are effecting us positively expesally when it comes to finding and talking to family and friends. My mom was adopted and @NUM1 years ago she really wanted to find her birth family, one year later her birth father found her on this website where you can locate family, she found her family and I now have two more @CAPS1, @PERSON1 and @PERSON2, and a cousin @PERSON4. I love them all very much. I would not have of been able to get to know them if it wasnt for the computer, speaking of communication, I was working like a dog on this big science prodject I had. we weren't able to do it in person and it @CAPS3 impossible for one person to three way four people. So we emailed our ideas and thoughts and were able to get the project done. ""@CAPS2 are never enough hours in the day!"" @CAPS3 something that @CAPS3 commonly said. Over @PERCENT1 of adults complain that @CAPS2 @CAPS3 never enough time in day. That @CAPS3 a statistic from @ORGANIZATION1. The computer allows you to multi task so you can be on your business call and email your mother so she know that you didn't forget her birthday. In addition, computers help us understand other countries and learn about their culture and how they are doing. @CAPS2 are many people who don't have tvs and they get their news from the internet. Also for projects, in @NUM2 grade I had to learn about @CAPS4, the country in @LOCATION2. it would take countless hours to find research in books, you will find a lot of stuff you dont need, but on the computer it @CAPS3 fast and easy. If you need to know something you can just type it in and, boom! You have it where as if you were usinf a book you would still be looking for what you need. Time @CAPS3 something that we can't afford to waste expessaly in this economy. Furthermore, computers are great for all kinds of research and directions. People who think that people spend too much time on the computer, and exersizing are not always right. I don't know about you, @PERSON3, but I am constantly looking up different exersizes to get a flat stomach. Most of my friends do it with me. I also look up directions, finding routs on maps are enfuriating and take for ever. Go on the computer the maps are always updated and you can get easy and fast directions! I don't know about you but I love things fast and easy. Going back to research, what about for solving crimes? Identifying people with finger prints fast so no one can get hurt. In conclusion computers effect us in possitive ways, more and are a great help to society, from locating people, to communication, and all the way to finding valuable and life changing information. I hope that you and I see eye to eye in this matter, advancing computers are our friends not the enemy.",9,9,,9
28,1,"Since computers were invented, a colossal change in the way society functions has taken place. People how can go on to their computers to communicate with peers, get information on any topic for a school paper, or just because the to watch videos internet and stories. Magazine and newspaper articles, books and even movies and shows sre available on today's computer! This advancement in technology has made the @NUM1 century the most modern era this world has ever seen, and is beneficial to society. The ""computer age"" has given people in today's society the incredible opportunity to broaden their imaginations through technology. You can, in less than one minute go on the internet type in to @ORGANIZATION1 whatever movie or book you want and start watching instantly. People have always said that books can take you anywhere you want. Well, the computers can do the same thing, expect with greater efficiency and with more places to choosen from. You can, instead of buying a book, go online and read of the faraway city of @LOCATION1, or of the eruption of the @CAPS1 @CAPS2, and you can do it with mind-blowing speed. Some think that by wasting time on computers, people are using up time that could be spent studying or with family. Howeer, any information needed to your knowledge on a topic can be found on the internet. And if you want to spent time with your family, you can even look your computer up to a tv and watch a free movie with the family! The computer age is here and it is exactly. What society needs. Picture this: you're doing a school project on the you know nothing about it. Would you rather drive minutes going and thirty minutes looking withb everything you need, or do you think it's more to spend five minutes looking for the website you need on the internet? Obviously, the later of the is much more reasonable. The computer makes getting research for school or work substantially easier. In addition,you can create entire presentations on a computers with surprising ease! Being an eighth grade student, I dont know I would ever do woithout the internet. I rely on my computer to get all of my research for almost every project, and I even make some of my best project on it! The computer is the likes of all the hard working students and adults much, much easier. People's lives have not only been made easier in the field of research; computer make communicating with friends and familyeasier as well! Through e-mail, video chat and instant messaging., we can communicate with whoever we would, whenever we wort. With some computers, you can even see and talk to any person you wish. Without these computers, we will one again have to resort to snail mail, whcih makes instant communication @CAPS3 telephones, we would have no other way to talk. Computers have enhanced communication chill likes so graetly that it's foolish to say their not beneficial to society. How can a machine with so many abilities be for see the computer as a brooden research for school and we want! Bottom line the computer age is here and its amazing.",9,9,,9
29,1,"Since computers were invented, a colossal change in the way society functions has taken place. People how can go on to their computers to communicate with peers, get information on any topic for a school paper, or just because the to watch stories videos and internet. Magazine and newspaper articles, books and even movies and shows sre available on today's computer! This advancement in technology has made the @NUM1 century the most modern era this world has ever seen, and is beneficial to society. The ""computer age"" has given people in today's society the incredible opportunity to broaden their imaginations through technology. You can, in less than one minute go on the internet type in to @ORGANIZATION1 whatever movie or book you want and start watching instantly. People have always said that books can take you anywhere you want. Well, the computers can do the same thing, expect with greater efficiency and with more places to choosen from. You can, instead of buying a book, go online and read of the faraway city of @LOCATION1, or of the eruption of the @CAPS1 @CAPS2, and you can do it with mind-blowing speed. Some think that by wasting time on computers, people are using up time that could be spent studying or with family. Howeer, any information needed to your knowledge on a topic can be found on the internet. And if you want to spent time with your family, you can even look your computer up to a tv and watch a free movie with the family! The computer age is here and it is exactly. What society needs. Picture this: you're doing a school project on the you know nothing about it. Would you rather drive minutes going and thirty minutes looking withb everything you need, or do you think it's more to spend five minutes looking for the website you need on the internet? Obviously, the later of the is much more reasonable. The computer makes getting research for school or work substantially easier. In addition,you can create entire presentations on a computers with surprising ease! Being an eighth grade student, I dont know I would ever do woithout the internet. I rely on my computer to get all of my research for almost every project, and I even make some of my best project on it! The computer is the likes of all the hard working students and adults much, much easier. People's lives have not only been made easier in the field of research; computer make communicating with friends and familyeasier as well! Through e-mail, video chat and instant messaging., we can communicate with whoever we would, whenever we wort. With some computers, you can even see and talk to any person you wish. Without these computers, we will one again have to resort to snail mail, whcih makes instant communication @CAPS3 telephones, we would have no other way to talk. Computers have enhanced communication chill likes so graetly that it's foolish to say their not beneficial to society. How can a machine with so many abilities be for see the computer as a brooden research for school and we want! Bottom line the computer age is here and its amazing.",10,10,,10
30,1,"Dear @LOCATION1 Newspaper: @CAPS1 you really think computers are that good? Computers are so helpful today almost has one everyone. Computers are wonderful they are great ways to find information, they connect people from all over the world, and offer many @ORGANIZATION1 opportunities, hopefully at the end of this letter you will agree with me. Firstly, they help people find information. Computers are great ways to find information with google and other programs like it the whole world is at your fingertips. In my school surveys show @PERCENT1 of all students use the computer to help them research for school projects and asignments with computers you can view many diffrent websites from all around the world about a topic and you can even find online books that you can use, this is one way computers are a great thing out there are two other great reasons. Secondly, with computers the wole world becomes smaller as people begin to know more and more people through the computer. More than @PERCENT2 of people email, @CAPS2, or videochat on a daily baes. Isnt it great when you mnake a great friend in collage but you find out he/she lives halfway around the world, to know that you can still keep in touch with the computer, did you know that many people in the in the military use videochat to keep in touch with their loved one back home? Computers are great because they connect people and allow them to be together even when they cannot be together, but there is still one even better reason why computers are good. Finally, computers ofter many opportunities like education and jobs. Today there are many single parrents more than in any other time according to @ORGANIZATION1 and the number is still drastickly increasing with this economy some of those parrents could really use a better education to help them bring in more money for their familys, but when can they find time to go to school with work and then the kids? Now there are many online collage courses you can take to get the education you have always wanted with kraigslist and other online adds many people can post job ofering while others can email those people their resume to try to get the job, but by seeing adds posted online people can apply easier from farther away. Computers open many great oppertunities for people. Computers are very cool machines that many people take fergranted, they help give people information, as well as connect people from around the world and offer many @ORGANIZATION1 oppertunities. So @LOCATION1 Newspaper I hope you can try to understand my view on why computers are so great.",10,10,,10
31,1,"There are some effects computers have on people that I agree with and disagree with. are people many There in the world that use computers every day and some that use it sometimes. Also it always gives you information everytime you use it. I would think that computers give a positive effect on people. Computers can have their likes and dislikes. Not everytime when you need information the computer won't give it to you. There are some websites that give you the right stuff you want to know and others do not fill your mind with positive things. That is one thing I do not like about computers. Do not think that is too bad because computers have alot more fun adavantages. One of the most common and used thing around the world is instant @CAPS7. Instant @CAPS7 is when you are communicating with another human bean over the online web. Many people use this to get in touch with a close family members or a friend. There are some names for instant @CAPS7 @CAPS1 @CAPS2, @CAPS3, @CAPS4-mail, and many more! Yes, the computer can be very addicting but once in a while you need to get off and maybe get some fresh air. For some people I agree that they stay on the computer to much and became very lazy. This is one disadvantage that can cause you from exercizing and seeing friends and family. There is no problem if you go on for an hour a day maybe more, but to long is not good. There are so many things for the computer I can't name them all @CAPS5, @CAPS6, @ORGANIZATION1, @CAPS7, and even buying things off the computers, those are many of the things you can do on your computer. I love going on the computer time to time doing many things I have talked about. Also if you do have one than reading this @MONTH1 persuade you into getting one. My opinion is that they give you a very positive effect.",10,10,,10
32,1,"There are some effects computers have on people that I agree with and disagree with. There are many people in the world use computers that every day and some use computers it sometimes. Also it always gives you information everytime you use it. I would think that computers give a positive effect on people. Computers can have their likes and dislikes. Not everytime when you need information the computer won't give it to you. There are some websites that give you the right stuff you want to know and others do not fill your mind with positive things. That is one thing I do not like about computers. Do not think that is too bad because computers have alot more fun adavantages. One of the most common and used thing around the world is instant @CAPS7. Instant @CAPS7 is when you are communicating with another human bean over the online web. Many people use this to get in touch with a close family members or a friend. There are some names for instant @CAPS7 @CAPS1 @CAPS2, @CAPS3, @CAPS4-mail, and many more! Yes, the computer can be very addicting but once in a while you need to get off and maybe get some fresh air. For some people I agree that they stay on the computer to much and became very lazy. This is one disadvantage that can cause you from exercizing and seeing friends and family. There is no problem if you go on for an hour a day maybe more, but to long is not good. There are so many things for the computer I can't name them all @CAPS5, @CAPS6, @ORGANIZATION1, @CAPS7, and even buying things off the computers, those are many of the things you can do on your computer. I love going on the computer time to time doing many things I have talked about. Also if you do have one than reading this @MONTH1 persuade you into getting one. My opinion is that they give you a very positive effect.",9,9,,9
33,1,"There are some effects computers have on people that I agree with and disagree with. There are many people in the world use it computers every day and some use it that sometimes. Also it always gives you information everytime you use it. I would think that computers give a positive effect on people. Computers can have their likes and dislikes. Not everytime when you need information the computer won't give it to you. There are some websites that give you the right stuff you want to know and others do not fill your mind with positive things. That is one thing I do not like about computers. Do not think that is too bad because computers have alot more fun adavantages. One of the most common and used thing around the world is instant @CAPS7. Instant @CAPS7 is when you are communicating with another human bean over the online web. Many people use this to get in touch with a close family members or a friend. There are some names for instant @CAPS7 @CAPS1 @CAPS2, @CAPS3, @CAPS4-mail, and many more! Yes, the computer can be very addicting but once in a while you need to get off and maybe get some fresh air. For some people I agree that they stay on the computer to much and became very lazy. This is one disadvantage that can cause you from exercizing and seeing friends and family. There is no problem if you go on for an hour a day maybe more, but to long is not good. There are so many things for the computer I can't name them all @CAPS5, @CAPS6, @ORGANIZATION1, @CAPS7, and even buying things off the computers, those are many of the things you can do on your computer. I love going on the computer time to time doing many things I have talked about. Also if you do have one than reading this @MONTH1 persuade you into getting one. My opinion is that they give you a very positive effect.",8,8,,8
34,1,"Dear, @ORGANIZATION1 play a big role in our world today. For example use computers people to get imformation, talk in chat rooms, mainly to talk to friends and fined friends. I think this @CAPS6 messing people up. My first reson for thinking computers @CAPS6 messing people up @CAPS6 because of the impformation that @CAPS6 on the website. For example people past, and blog lies about people online. This @CAPS6 ruining many people because this starts rumors and gossip about people. Also the lies that are being posted could interfear with many lives. Another reason computers effect the lives and people @CAPS6 the dangerous chat rooms. This @CAPS6 not good because your not familliar with the person your talking too. The person could have posed as another person and be very hipocritical. The result of this could be very unpleasent. Like you might give them you number, adress, @CAPS2 personal imformation. The outcome to endup in death, kidnapping, @CAPS2 ciber bullying. Lastly, I want to talk about the false imformation that @CAPS6 given to thousands of people online. Another words the""@CAPS1, @CAPS2 @CAPS3 Your @CAPS4 love"" @CAPS2""@CAPS6 Your @CAPS7 @CAPS8 On You?"" @CAPS9 these things are placed on either side of your screen to get money from you. On the other hand they attract the readers attention. For example these passages are set to copy down your number, get your account number then take your money. This doesnt help our peole because its only there for your money. In conclusion from my veiwible stand piont I dont prefer computers a magnificient way for people to spend there time on.",8,8,,8
35,1,"Dear, @ORGANIZATION1 play a big role in our world today. For example use to get computers people imformation, talk in chat rooms, mainly to talk to friends and fined friends. I think this @CAPS6 messing people up. My first reson for thinking computers @CAPS6 messing people up @CAPS6 because of the impformation that @CAPS6 on the website. For example people past, and blog lies about people online. This @CAPS6 ruining many people because this starts rumors and gossip about people. Also the lies that are being posted could interfear with many lives. Another reason computers effect the lives and people @CAPS6 the dangerous chat rooms. This @CAPS6 not good because your not familliar with the person your talking too. The person could have posed as another person and be very hipocritical. The result of this could be very unpleasent. Like you might give them you number, adress, @CAPS2 personal imformation. The outcome to endup in death, kidnapping, @CAPS2 ciber bullying. Lastly, I want to talk about the false imformation that @CAPS6 given to thousands of people online. Another words the""@CAPS1, @CAPS2 @CAPS3 Your @CAPS4 love"" @CAPS2""@CAPS6 Your @CAPS7 @CAPS8 On You?"" @CAPS9 these things are placed on either side of your screen to get money from you. On the other hand they attract the readers attention. For example these passages are set to copy down your number, get your account number then take your money. This doesnt help our peole because its only there for your money. In conclusion from my veiwible stand piont I dont prefer computers a magnificient way for people to spend there time on.",8,8,,8
36,1,"Dear local newspaper, I think more people shouldn't spent time on their computer. The reasons why I think this is because should spend time people with their family and friends, second they need to exercis more, and last go outside enjoy nature. My first reason is that people that have computers stay in their rooms all day and don't get fresh air. They need to go out and enjoy nature. People who love animals and like to study animals should go out and get fresh air watch the animals study them. Haveing a computer is you could study animals like that is ok but you dont want to got stuck on the computers. go outside and watch them instead of looking at the computer screen. My second reason is that people do get more exercis. People are getting fat because they are sitting at the computer and not doing any movement. Peple are becoming lazy every day because they are on the computers @NUM1. Is you like to be on the computer and study go for a walk, run, joy, or ride a bike to the get some so a while. My last reason is that more people need to interact with their friends and family. People should get off the computer and make some plans with their family.Have a get together with your family and go places and chill. People who be on the computers don't spend time with there family dont know whats going on around them. Some people go into depresion because they are on the computers not enough time with family. These ar my reason why i think that we shouldn't be on the computers. We should spend more time with friends family or go outside, and enjoy nature.",5,5,,5
37,1,"Dear local newspaper, I think more people shouldn't spent time on their computer. The reasons why I think this is because people should spend time with their family and friends, second need to exercis they more, and last go outside enjoy nature. My first reason is that people that have computers stay in their rooms all day and don't get fresh air. They need to go out and enjoy nature. People who love animals and like to study animals should go out and get fresh air watch the animals study them. Haveing a computer is you could study animals like that is ok but you dont want to got stuck on the computers. go outside and watch them instead of looking at the computer screen. My second reason is that people do get more exercis. People are getting fat because they are sitting at the computer and not doing any movement. Peple are becoming lazy every day because they are on the computers @NUM1. Is you like to be on the computer and study go for a walk, run, joy, or ride a bike to the get some so a while. My last reason is that more people need to interact with their friends and family. People should get off the computer and make some plans with their family.Have a get together with your family and go places and chill. People who be on the computers don't spend time with there family dont know whats going on around them. Some people go into depresion because they are on the computers not enough time with family. These ar my reason why i think that we shouldn't be on the computers. We should spend more time with friends family or go outside, and enjoy nature.",8,8,,8
38,1,"Dear,newspaper I think that people should have computers I think that because kids play game to help them learn like math game or read and grown ups can go on websites and watch work out videos and they could pay there bills on the computer to and they dont have it in the store of kids need to do there homework computers are good for that buy thet also have bad stuff like kids say they are doing there homework but they are on youtube myspace or facebook. or other computers but have stuff more good computers about them they bad things so that? Why I think we should have computers.",5,5,,5
39,1,"Dear, @ORGANIZATION1, @CAPS1 idea about ""Computers"" is very well thought outside of the box.Well. We sure need to look information up computer these days. Why do we need them now and it dident existed before? Reseach shows over @PERCENT1 of @CAPS2 says computer is everything. Let me explain a little bit further to you what I mean. First, you can look up places, chat with friends and family. @CAPS1 oppinion about using the local internet would be that it's good only for those who knows and not trying to be mean. For little world neve should get to bed at least @NUM1 pm, and never to forget about nature outside of fresh air. In conclusion, internet these days are very good for people.",8,8,,8
40,1,"I completely agree with those people who think computers have a negative effect on us today. Even though computers are great do have effects many negative they on people who use them. Since. new technology, and post pictures on websites where everyone can see. Also they have games for computers that people get hooked on. Lastly, there are predator online. The new technology is amazing, like webcams where you can video chat or cellphones where you could take pictures, @CAPS1 they do have negative effects. There have been many suicides over cyber bullying. This is where people bully kids over the internet. Also some people send naked pictures online or even while webcamming. this is illegal and absurd that young or even older people would be doing these actions. Also there are websites where people can post these pictures of you that are very personal and make a huge difference in you life. There are many people who have games for their computer or download games off of websites. Most people actually get addicted to the game, They would play it all day if they could and if they arent playing they are wishing they could. This makes them miss out on alot of things. They might not get enough excersise or not do any homework which will make you grades drop. They could also not be spending time with family. It also might change who you are as a person. The most important thing about the use of computers is your safety. There are predator all over the internet and can pretend they are someone from school and ask where you live. You should never tell anyone where you live or your full name online. They can and most likely will come to your house for you. It could most likely cost you or even family members your lives. Computers can be fun and you can learn an abundant amount of information but as long as you smart about using it. Remember not to tell anyone where you live or dont take pictures and send them that are personal. They could be all over the internet the next day. Lastly, worry about your family, grades, and health than some useless game. Be smart and safe!",10,10,,10
41,1,"I completely agree with those people who think computers have a negative effect on us today. Even though computers are great they do have many negative effects on people use them who. Since. new technology, and post pictures on websites where everyone can see. Also they have games for computers that people get hooked on. Lastly, there are predator online. The new technology is amazing, like webcams where you can video chat or cellphones where you could take pictures, @CAPS1 they do have negative effects. There have been many suicides over cyber bullying. This is where people bully kids over the internet. Also some people send naked pictures online or even while webcamming. this is illegal and absurd that young or even older people would be doing these actions. Also there are websites where people can post these pictures of you that are very personal and make a huge difference in you life. There are many people who have games for their computer or download games off of websites. Most people actually get addicted to the game, They would play it all day if they could and if they arent playing they are wishing they could. This makes them miss out on alot of things. They might not get enough excersise or not do any homework which will make you grades drop. They could also not be spending time with family. It also might change who you are as a person. The most important thing about the use of computers is your safety. There are predator all over the internet and can pretend they are someone from school and ask where you live. You should never tell anyone where you live or your full name online. They can and most likely will come to your house for you. It could most likely cost you or even family members your lives. Computers can be fun and you can learn an abundant amount of information but as long as you smart about using it. Remember not to tell anyone where you live or dont take pictures and send them that are personal. They could be all over the internet the next day. Lastly, worry about your family, grades, and health than some useless game. Be smart and safe!",6,6,,6
42,1,"Dear Newspaper, I think people need computers. It helps see world the them if they can't. It can be used to send important messages to people that are farther away from you. Also if someone has a parent or loved one far away they can see each other through the computer. So here is examples of these three things. Some people can't physically or mentally and can't afford to travel. Its sad how some people are so sick with a disease or illness that they can't go places. But if they go on the internet they can look up pictures and information of places they've never been to which can help them see the world better. But there are people who can help them see the world better. But there are people who have fears which prevent them from travelling to different places. So thet could go to the internet and find ways to help them get over their fears. Which in turn will allow them to get over their fears and let them travel to places. Then there are people who can't afford it. So the internet can help find a good job that pays good money which they can use to afford to travel the world and see it for what it is. What if you need to send a really important message to someone to prevent them doing something or help them live or even stop a war. So take into reconsideration if there is a war going on for a miss understanding. So if the government figures out what happened and they know how to straightin out the situation then they could send a message to the attackers. What happened and that it wasn't what they thought we did then they would stop fighting and the war would be over. What if a bomb is in the white house you would want to get out of the building or find it and disarm it. So then a guy finds out about it and send a message to the white house and that would save all the people in the white houses lives. Sometimes loved ones go away to some where far away and you can't talk or see them. Someones in the military and he/she has a kid so the computer allows them to see and talk to them through a webcam which would keep the child and parent together and not seperate them. Also you see a friend in facebook who you haven't seen in years so you friend him and you guys get back in touch with each other and you can be friends with them again. So in conclusion the computer can do many helpful things. It can fix relationships, save lives, help you get over fears and see the world. Which isn't bad sure we sometimes go over board with it but it is very useful. It isn't horrible but it is sometimes bad but also sometimes good but",8,8,,8
43,1,"@ORGANIZATION1, Computers have great effects that are positive towards people. is @CAPS3 This it teaches hand eye cordanation, allows people to learn about far away places, and to talk to other people online. Computers have great positive effects for everyone. Computers teach hand eye cordanation. When a person is typing they are using their hands to type while looking at the monitor for the letters. Computer games help to teach this @CAPS3 in the game things happen very quickly so the person has to ee whats going on and click the correct key fast thus improving hand eye @CAPS1 greatly. Studys do show that people who use computers have a @PERCENT1 better hand eye @CAPS1 then some one who dosen't. Coumputers help hand eye @CAPS1 and they can teach you about far away places. Someone can learn about far away places by searching it up online. They will get many facts about that place. Sheral from @LOCATION4 said ""I heard some one at school mention @LOCATION2 and didn't know a thing about it so I searched it and got a ton of facts."" This shows the computer can help someone learn about foiren countrys and they can talk to people far away. Using the computer soemone could talk to you while your hundreds or thousands of miles away. Tehy can do this through e-mail of video chat. a @CAPS2 showed that seven out of ten people prefer video chat @CAPS3 its faster and the two people can see each other. However either way they are still fast ways to contact a person far away. Jack from @LOCATION1 said ""@CAPS3 of video chat I was able to talk to and see my cousin from @LOCATION3 who I almost never see. This gos to show that the computer is a positive thing for people. The computer is helpful in so many ways it teaches hand eye cordniation, it allows people to learn about far away places and it allows for people to talk to other people. Computers are a great thing for everyone.",12,12,,12
44,1,"@ORGANIZATION1, Computers have great effects that are positive towards people. This is @CAPS3 teaches hand eye cordanation it, allows people to learn about far away places, and to talk to other people online. Computers have great positive effects for everyone. Computers teach hand eye cordanation. When a person is typing they are using their hands to type while looking at the monitor for the letters. Computer games help to teach this @CAPS3 in the game things happen very quickly so the person has to ee whats going on and click the correct key fast thus improving hand eye @CAPS1 greatly. Studys do show that people who use computers have a @PERCENT1 better hand eye @CAPS1 then some one who dosen't. Coumputers help hand eye @CAPS1 and they can teach you about far away places. Someone can learn about far away places by searching it up online. They will get many facts about that place. Sheral from @LOCATION4 said ""I heard some one at school mention @LOCATION2 and didn't know a thing about it so I searched it and got a ton of facts."" This shows the computer can help someone learn about foiren countrys and they can talk to people far away. Using the computer soemone could talk to you while your hundreds or thousands of miles away. Tehy can do this through e-mail of video chat. a @CAPS2 showed that seven out of ten people prefer video chat @CAPS3 its faster and the two people can see each other. However either way they are still fast ways to contact a person far away. Jack from @LOCATION1 said ""@CAPS3 of video chat I was able to talk to and see my cousin from @LOCATION3 who I almost never see. This gos to show that the computer is a positive thing for people. The computer is helpful in so many ways it teaches hand eye cordniation, it allows people to learn about far away places and it allows for people to talk to other people. Computers are a great thing for everyone.",12,12,,12
45,1,"Dear Newspaper, In our town, more people are on the computer each day. Some people state that can do lot a you on the computer and talk to people. But, I believe that our town should not support advances in technology. You will have more time to exercise, talk to family and friends in person and to take part in different activities around the town. Do you want to be overweight and not be in shape? Well, if you sit at the computer all day every day, you will become like that. ""I think exercise shoud be a part of everybody's day,"" @CAPS1 teacher @PERSON1 from @LOCATION1 stated. You would be so attatched to your computer, that you wouldn't work out. In the state of @LOCATION1, it is proven that @PERCENT1 of residents are overweight from not exercising and @PERCENT2 are overweight by not eating properly. This shows more people in @LOCATION1 don't exercise than not eating properly. @CAPS4 wants to be overweight and you can change that! More people each year make facebook and @CAPS2 @CAPS3. Some kids in school are on the internet all day talking to friends who live down the street. Students refuse to talk to their friend on the phone. Instead, they do it online. ""@CAPS4 can understand their tone of the message sent,"" @PERSON3 stated. You could interpret it in different ways. When you are on the phone, it is a quick and easy way to communicate not waiting for somebody to type back. If you are a person who is always on the computer, plan a get together with your friend to talk in real life. Sidewalk sales, clubs, sports teams, holiday stroll, these are events that every town offers! Instead of sitting dreaming of being on the team, go out and do it! Each town cares about its residents and want them to have fun. That is why towns offer these activities. ""@CAPS5 want to make the town interasting and everybody to know each other,"" says @CAPS6 @CAPS7 @PERSON2. If you participate in these activities, you will meet other kids your age around the town. If your town offers all of these activities, they are helping you out. Being out helping the town is way better than sitting in your house on the computer! In many ways both advancing technology or not, why be inside doing nothing but talking to people? Go and talk to them in real life. Being in shape, talking to people in real life and activities your town offers is the way to go. Thank you for your concern",9,9,,9
46,1,"According to @PERSON1, economic @CAPS1, every hour you spend on the computer, you raise your electricity bill by @MONEY2. The average spends hours @NUM1 @CAPS2 on the computer everyday. I believe that spending too much time on the computer could be a bad thing. You have economic loss from the electric bill, health loss because you won't be able to exercise as much, and community less because you won't spen as much with your community. Financial loss is something that many people are concerned about. If everybody spent @NUM2 less hour on the computer, they could save @MONEY1 off their electric bill. In a survey, @NUM3 out @MONEY1 @NUM4 people said they would do anything to save money. So if they spent less time on the computer they would save lots @MONEY1 money. In addition to financial loss there is also a health issue. Many people are talking about how americans are becoming obise. Part @MONEY1 this is due to spending too much time on the computer. Proffesor @CAPS3 @MONEY1 @ORGANIZATION1 says that, ""the obisety in @LOCATION1 is a problem, if people spent less time on the computer and more time exercising, that problem would be solved."" @CAPS4, @NUM5 out @MONEY1 @NUM6 people are obese. If everyone spent @NUM2 less hour on the computer, it would become @NUM1 out @MONEY1 @NUM6. Although health is a problem community is a bigger one. People never talk to eachother face to face anymore. They all talk on @CAPS5 or @CAPS6. Commmunities are spending less time together in real life than on the computer. @PERSON1, expert on human behavior, says that when people spend less time on the computer, ther spend more time together. It's a fact that when people spend more time together, they have more fun. So, I would say that spending less time on the computer would be beneficial to our community. It would provides financial, health, and community benefits. These are all important things that we lack if we spend too much time on the commputer.",8,8,,8
47,1,"As time goes on, our society becomes more advanced with more and more unnecessary technology, such as the television. What want really to write I about is the computer. Society today has developed a very unhealthy habit, and it is always using the computer. Everyone in the twenty first century uses a computer. The world got so used to having the computer around, that if all the computers in the world were to ""break,"" then most people probably would not know how to @CAPS2. Like the basic theory of. Which was that the world was ""@CAPS1"" to end back in the year two-thousand because everyone thought that the world was going to end. Only because the computer were going to crash and lose all the data that we have ever recorded. Humanity relies way to much on the computer. Since many people rely on the computer to @CAPS2, a lot of people ""forget"" to excersise! Our body needs excersise to live. Excersise one of the most important activities in our daily lives. When you don't excersise, and all you do is eat junk food and drink today, you better bet on your mothers grave that your going to either get diabetes, the fly, heartburn, or any other sickness or disability. You are what you eat is what I say. Life already has enough distractions in it, why add another distraction? All the computer is, is a distraction from keeping you and everyone else healthy. The computer started off as an ""innocent"" invention. Now a days, people literally worship the computer like it is a @CAPS3. People who use the computer all day every day, end becoming very lazy, because all they want to do is sit down and use the computer. In my opinion, everybody should be a part of some physical activity. Whether it is basketball, football, baseball, track, tennis or my favorite thing to do, skateboarding. Everyone should get physically active atleast three times a week for many reason, fact is, that if you excersise three times a week at the least, that your body will function better, you will look better, and you will feel better. excersise can be fun, as long as you make it fun. I hope this essay has really made you think about how you want to live. excersise should be a huge part of your daily routine, now sitting on your buttox all day searching pointless videos on ""youtube."" The way you want to live your life is up to you. And I hope to @CAPS3 that you start living it healthier.",9,9,,9
